qid,penyakitLabel,gejalaLabel,obatLabel,kategoriLabel,treatmentLabel
Q2076966,cytomegaloviral disease,lymphadenopathy,ganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,peripheral neuropathy,ganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,syndactyly,ganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,hepatomegaly,ganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,holoprosencephaly,ganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,coloboma,ganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,parotitis,ganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,pharyngitis,ganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,anemia,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,blindness,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,pulmonary fibrosis,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,fever,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,cataract,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,jaundice,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,tonsillitis,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,hydrocephalus,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,Guillain–Barré syndrome,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,microcephaly,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,thrombocytopenia,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,retinitis,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,rash,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,congenital disorder,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,lymphadenopathy,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,peripheral neuropathy,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,syndactyly,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,hepatomegaly,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,holoprosencephaly,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,coloboma,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,parotitis,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,pharyngitis,valacyclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,anemia,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,blindness,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,pulmonary fibrosis,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,fever,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,cataract,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,jaundice,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,tonsillitis,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,hydrocephalus,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,Guillain–Barré syndrome,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,microcephaly,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,thrombocytopenia,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,retinitis,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,rash,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,congenital disorder,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,lymphadenopathy,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,peripheral neuropathy,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,syndactyly,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,hepatomegaly,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,holoprosencephaly,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,coloboma,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,parotitis,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,pharyngitis,foscarnet,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,anemia,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,blindness,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,pulmonary fibrosis,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,fever,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,cataract,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,jaundice,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,tonsillitis,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,hydrocephalus,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,Guillain–Barré syndrome,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,microcephaly,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,thrombocytopenia,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,retinitis,valganciclovir,Herpesviridae infectious disease,valacyclovir
Q2076966,cytomegaloviral disease,anemia,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,blindness,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,pulmonary fibrosis,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,fever,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,cataract,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,jaundice,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,tonsillitis,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,hydrocephalus,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,Guillain–Barré syndrome,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,microcephaly,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,thrombocytopenia,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,retinitis,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,rash,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,congenital disorder,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,lymphadenopathy,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,peripheral neuropathy,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,syndactyly,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,hepatomegaly,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,holoprosencephaly,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,coloboma,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,parotitis,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,pharyngitis,leflunomide,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,anemia,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,blindness,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,pulmonary fibrosis,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,fever,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,cataract,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,jaundice,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,tonsillitis,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,hydrocephalus,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,Guillain–Barré syndrome,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,microcephaly,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,thrombocytopenia,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,retinitis,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,rash,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,congenital disorder,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,lymphadenopathy,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,peripheral neuropathy,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,syndactyly,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,hepatomegaly,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,holoprosencephaly,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,coloboma,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,parotitis,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,pharyngitis,ganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,anemia,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,blindness,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,pulmonary fibrosis,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,fever,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,cataract,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,jaundice,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,tonsillitis,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,hydrocephalus,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,Guillain–Barré syndrome,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,microcephaly,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,thrombocytopenia,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,retinitis,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,rash,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,congenital disorder,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,lymphadenopathy,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,peripheral neuropathy,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,syndactyly,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,hepatomegaly,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,holoprosencephaly,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,coloboma,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,parotitis,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,pharyngitis,valacyclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,anemia,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,blindness,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,pulmonary fibrosis,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,fever,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,cataract,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,jaundice,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,tonsillitis,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,hydrocephalus,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,Guillain–Barré syndrome,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,microcephaly,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,thrombocytopenia,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,retinitis,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,rash,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,congenital disorder,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,lymphadenopathy,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,peripheral neuropathy,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,syndactyly,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,hepatomegaly,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,holoprosencephaly,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,coloboma,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,parotitis,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,pharyngitis,foscarnet,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,anemia,valganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,blindness,valganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,pulmonary fibrosis,valganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,fever,valganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,cataract,valganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,jaundice,valganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,tonsillitis,valganciclovir,Herpesviridae infectious disease,foscarnet
Q2076966,cytomegaloviral disease,hydrocephalus,valganciclovir,Herpesviridae infectious disease,foscarnet
