"penyakitDBpedia","qid","penyakitLabel","wikidataEntity","gejalaLabel","treatmentLabel","kategoriLabel"
"http://dbpedia.org/resource/Pigmented_wart","Q7193413","Pigmented wart","http://www.wikidata.org/entity/Q7193413",,,"Virus-related cutaneous conditions"
"http://dbpedia.org/resource/Pigmented_wart","Q7193413","Pigmented wart","http://www.wikidata.org/entity/Q7193413",,,"Virus-related cutaneous conditions"
"http://dbpedia.org/resource/Pigmented_wart","Q7193413","Pigmented wart","http://www.wikidata.org/entity/Q7193413",,,"Virus-related cutaneous conditions"
"http://dbpedia.org/resource/Physical_urticaria","Q7189630","Physical urticaria","http://www.wikidata.org/entity/Q7189630",,,"Urticaria and angioedema"
"http://dbpedia.org/resource/Physical_urticaria","Q7189630","Physical urticaria","http://www.wikidata.org/entity/Q7189630",,,"Urticaria and angioedema"
"http://dbpedia.org/resource/Physical_urticaria","Q7189630","Physical urticaria","http://www.wikidata.org/entity/Q7189630",,,"Urticaria and angioedema"
"http://dbpedia.org/resource/Pigmentation_disorder","Q7193408","Pigmentation disorder","http://www.wikidata.org/entity/Q7193408",,,"Disturbances of human pigmentation"
"http://dbpedia.org/resource/Pigmentation_disorder","Q7193408","Pigmentation disorder","http://www.wikidata.org/entity/Q7193408",,,"Disturbances of human pigmentation"
"http://dbpedia.org/resource/Pigmentation_disorder","Q7193408","Pigmentation disorder","http://www.wikidata.org/entity/Q7193408",,,"Disturbances of human pigmentation"
"http://dbpedia.org/resource/Phytoreovirus","Q7189834","Phytoreovirus","http://www.wikidata.org/entity/Q7189834",,,"Phytoreoviruses"
"http://dbpedia.org/resource/Phytoreovirus","Q7189834","Phytoreovirus","http://www.wikidata.org/entity/Q7189834",,,"Phytoreoviruses"
"http://dbpedia.org/resource/Phytoreovirus","Q7189834","Phytoreovirus","http://www.wikidata.org/entity/Q7189834",,,"Phytoreoviruses"
"http://dbpedia.org/resource/Pipecolic_acidemia","Q7197254","Pipecolic acidemia","http://www.wikidata.org/entity/Q7197254",,,"Amino acid metabolism disorders"
"http://dbpedia.org/resource/Pipecolic_acidemia","Q7197254","Pipecolic acidemia","http://www.wikidata.org/entity/Q7197254",,,"Amino acid metabolism disorders"
"http://dbpedia.org/resource/Pipecolic_acidemia","Q7197254","Pipecolic acidemia","http://www.wikidata.org/entity/Q7197254",,,"Amino acid metabolism disorders"
"http://dbpedia.org/resource/Phlyctenular_keratoconjunctivitis","Q7186555","Phlyctenular keratoconjunctivitis","http://www.wikidata.org/entity/Q7186555",,,"Eye diseases"
"http://dbpedia.org/resource/Phlyctenular_keratoconjunctivitis","Q7186555","Phlyctenular keratoconjunctivitis","http://www.wikidata.org/entity/Q7186555",,,"Eye diseases"
"http://dbpedia.org/resource/Phlyctenular_keratoconjunctivitis","Q7186555","Phlyctenular keratoconjunctivitis","http://www.wikidata.org/entity/Q7186555",,,"Eye diseases"
"http://dbpedia.org/resource/Photosensitivity_with_HIV_infection","Q7187904","Photosensitivity with HIV infection","http://www.wikidata.org/entity/Q7187904",,,"HIV/AIDS"
"http://dbpedia.org/resource/Photosensitivity_with_HIV_infection","Q7187904","Photosensitivity with HIV infection","http://www.wikidata.org/entity/Q7187904",,,"HIV/AIDS"
"http://dbpedia.org/resource/Photosensitivity_with_HIV_infection","Q7187904","Photosensitivity with HIV infection","http://www.wikidata.org/entity/Q7187904",,,"HIV/AIDS"
"http://dbpedia.org/resource/Pigmented_hairy_epidermal_nevus_syndrome","Q7193410","Pigmented hairy epidermal nevus syndrome","http://www.wikidata.org/entity/Q7193410",,,"Syndromes"
"http://dbpedia.org/resource/Pigmented_hairy_epidermal_nevus_syndrome","Q7193410","Pigmented hairy epidermal nevus syndrome","http://www.wikidata.org/entity/Q7193410",,,"Syndromes"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Kidney diseases"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Kidney diseases"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Kidney diseases"
"http://dbpedia.org/resource/Phakomatosis_pigmentokeratotica","Q7180212","Phakomatosis pigmentokeratotica","http://www.wikidata.org/entity/Q7180212",,,"Rare diseases"
"http://dbpedia.org/resource/Phakomatosis_pigmentokeratotica","Q7180212","Phakomatosis pigmentokeratotica","http://www.wikidata.org/entity/Q7180212",,,"Rare diseases"
"http://dbpedia.org/resource/Phakomatosis_pigmentovascularis","Q7180213","Phakomatosis pigmentovascularis","http://www.wikidata.org/entity/Q7180213",,,"Rare diseases"
"http://dbpedia.org/resource/Phakomatosis_pigmentovascularis","Q7180213","Phakomatosis pigmentovascularis","http://www.wikidata.org/entity/Q7180213",,,"Rare diseases"
"http://dbpedia.org/resource/Phakomatosis_pigmentovascularis","Q7180213","Phakomatosis pigmentovascularis","http://www.wikidata.org/entity/Q7180213",,,"Rare diseases"
"http://dbpedia.org/resource/Pipecolic_acidemia","Q7197254","Pipecolic acidemia","http://www.wikidata.org/entity/Q7197254",,,"Rare diseases"
"http://dbpedia.org/resource/Pipecolic_acidemia","Q7197254","Pipecolic acidemia","http://www.wikidata.org/entity/Q7197254",,,"Rare diseases"
"http://dbpedia.org/resource/Pipecolic_acidemia","Q7197254","Pipecolic acidemia","http://www.wikidata.org/entity/Q7197254",,,"Rare diseases"
"http://dbpedia.org/resource/Pigmented_spindle_cell_nevus","Q7193412","Pigmented spindle cell nevus","http://www.wikidata.org/entity/Q7193412",,,"Melanocytic nevi and neoplasms"
"http://dbpedia.org/resource/Pigmented_spindle_cell_nevus","Q7193412","Pigmented spindle cell nevus","http://www.wikidata.org/entity/Q7193412",,,"Melanocytic nevi and neoplasms"
"http://dbpedia.org/resource/Pigmented_spindle_cell_nevus","Q7193412","Pigmented spindle cell nevus","http://www.wikidata.org/entity/Q7193412",,,"Melanocytic nevi and neoplasms"
"http://dbpedia.org/resource/Pilotto_syndrome","Q7194503","Pilotto syndrome","http://www.wikidata.org/entity/Q7194503",,,"Rare syndromes"
"http://dbpedia.org/resource/Pilotto_syndrome","Q7194503","Pilotto syndrome","http://www.wikidata.org/entity/Q7194503",,,"Rare syndromes"
"http://dbpedia.org/resource/Pilotto_syndrome","Q7194503","Pilotto syndrome","http://www.wikidata.org/entity/Q7194503",,,"Rare syndromes"
"http://dbpedia.org/resource/Pili_bifurcati","Q7193990","Pili bifurcati","http://www.wikidata.org/entity/Q7193990",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pili_bifurcati","Q7193990","Pili bifurcati","http://www.wikidata.org/entity/Q7193990",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pili_bifurcati","Q7193990","Pili bifurcati","http://www.wikidata.org/entity/Q7193990",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pili_multigemini","Q7193991","Pili multigemini","http://www.wikidata.org/entity/Q7193991",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pili_multigemini","Q7193991","Pili multigemini","http://www.wikidata.org/entity/Q7193991",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pili_multigemini","Q7193991","Pili multigemini","http://www.wikidata.org/entity/Q7193991",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pincer_nail","Q7194880","Pincer nail","http://www.wikidata.org/entity/Q7194880",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pincer_nail","Q7194880","Pincer nail","http://www.wikidata.org/entity/Q7194880",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Pincer_nail","Q7194880","Pincer nail","http://www.wikidata.org/entity/Q7194880",,,"Conditions of the skin appendages"
"http://dbpedia.org/resource/Phakomatosis_pigmentokeratotica","Q7180212","Phakomatosis pigmentokeratotica","http://www.wikidata.org/entity/Q7180212",,,"Dermal and subcutaneous growths"
"http://dbpedia.org/resource/Phakomatosis_pigmentokeratotica","Q7180212","Phakomatosis pigmentokeratotica","http://www.wikidata.org/entity/Q7180212",,,"Dermal and subcutaneous growths"
"http://dbpedia.org/resource/Phakomatosis_pigmentovascularis","Q7180213","Phakomatosis pigmentovascularis","http://www.wikidata.org/entity/Q7180213",,,"Dermal and subcutaneous growths"
"http://dbpedia.org/resource/Phakomatosis_pigmentovascularis","Q7180213","Phakomatosis pigmentovascularis","http://www.wikidata.org/entity/Q7180213",,,"Dermal and subcutaneous growths"
"http://dbpedia.org/resource/Phakomatosis_pigmentovascularis","Q7180213","Phakomatosis pigmentovascularis","http://www.wikidata.org/entity/Q7180213",,,"Dermal and subcutaneous growths"
"http://dbpedia.org/resource/Phakomatosis_pigmentokeratotica","Q7180212","Phakomatosis pigmentokeratotica","http://www.wikidata.org/entity/Q7180212",,,"Epidermal nevi, neoplasms, and cysts"
"http://dbpedia.org/resource/Phakomatosis_pigmentokeratotica","Q7180212","Phakomatosis pigmentokeratotica","http://www.wikidata.org/entity/Q7180212",,,"Epidermal nevi, neoplasms, and cysts"
"http://dbpedia.org/resource/Pigmented_hairy_epidermal_nevus_syndrome","Q7193410","Pigmented hairy epidermal nevus syndrome","http://www.wikidata.org/entity/Q7193410",,,"Epidermal nevi, neoplasms, and cysts"
"http://dbpedia.org/resource/Pigmented_hairy_epidermal_nevus_syndrome","Q7193410","Pigmented hairy epidermal nevus syndrome","http://www.wikidata.org/entity/Q7193410",,,"Epidermal nevi, neoplasms, and cysts"
"http://dbpedia.org/resource/Pilar_sheath_acanthoma","Q7193794","Pilar sheath acanthoma","http://www.wikidata.org/entity/Q7193794",,,"Epidermal nevi, neoplasms, and cysts"
"http://dbpedia.org/resource/Pilar_sheath_acanthoma","Q7193794","Pilar sheath acanthoma","http://www.wikidata.org/entity/Q7193794",,,"Epidermal nevi, neoplasms, and cysts"
"http://dbpedia.org/resource/Pilar_sheath_acanthoma","Q7193794","Pilar sheath acanthoma","http://www.wikidata.org/entity/Q7193794",,,"Epidermal nevi, neoplasms, and cysts"
"http://dbpedia.org/resource/Phytobezoar","Q7189788","Phytobezoar","http://www.wikidata.org/entity/Q7189788",,,"Gastroenterology"
"http://dbpedia.org/resource/Phytobezoar","Q7189788","Phytobezoar","http://www.wikidata.org/entity/Q7189788",,,"Gastroenterology"
"http://dbpedia.org/resource/Phytobezoar","Q7189788","Phytobezoar","http://www.wikidata.org/entity/Q7189788",,,"Gastroenterology"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Organ failure"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Organ failure"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Organ failure"
"http://dbpedia.org/resource/Physical_urticaria","Q7189630","Physical urticaria","http://www.wikidata.org/entity/Q7189630",,,"Dermatologic terminology"
"http://dbpedia.org/resource/Physical_urticaria","Q7189630","Physical urticaria","http://www.wikidata.org/entity/Q7189630",,,"Dermatologic terminology"
"http://dbpedia.org/resource/Physical_urticaria","Q7189630","Physical urticaria","http://www.wikidata.org/entity/Q7189630",,,"Dermatologic terminology"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Glomerular diseases"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Glomerular diseases"
"http://dbpedia.org/resource/Phosphate_nephropathy","Q7187433","Phosphate nephropathy","http://www.wikidata.org/entity/Q7187433",,,"Glomerular diseases"
"http://dbpedia.org/resource/Pigmented_purpuric_dermatosis","Q7193411","Pigmented purpuric dermatosis","http://www.wikidata.org/entity/Q7193411",,,"Vascular-related cutaneous conditions"
"http://dbpedia.org/resource/Pigmented_purpuric_dermatosis","Q7193411","Pigmented purpuric dermatosis","http://www.wikidata.org/entity/Q7193411",,,"Vascular-related cutaneous conditions"
"http://dbpedia.org/resource/Pigmented_purpuric_dermatosis","Q7193411","Pigmented purpuric dermatosis","http://www.wikidata.org/entity/Q7193411",,,"Vascular-related cutaneous conditions"
"http://dbpedia.org/resource/Phytoreovirus","Q7189834","Phytoreovirus","http://www.wikidata.org/entity/Q7189834",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Phytoreovirus","Q7189834","Phytoreovirus","http://www.wikidata.org/entity/Q7189834",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Phytoreovirus","Q7189834","Phytoreovirus","http://www.wikidata.org/entity/Q7189834",,,"Viral plant pathogens and diseases"
"http://dbpedia.org/resource/Pigeon_pox","Q7193348","Pigeon pox","http://www.wikidata.org/entity/Q7193348",,,"Chordopoxvirinae"
"http://dbpedia.org/resource/Pigeon_pox","Q7193348","Pigeon pox","http://www.wikidata.org/entity/Q7193348",,,"Chordopoxvirinae"
"http://dbpedia.org/resource/Pigeon_pox","Q7193348","Pigeon pox","http://www.wikidata.org/entity/Q7193348",,,"Chordopoxvirinae"
"http://dbpedia.org/resource/Pigeon_pox","Q7193348","Pigeon pox","http://www.wikidata.org/entity/Q7193348",,,"Bird diseases"
"http://dbpedia.org/resource/Pigeon_pox","Q7193348","Pigeon pox","http://www.wikidata.org/entity/Q7193348",,,"Bird diseases"
"http://dbpedia.org/resource/Pigeon_pox","Q7193348","Pigeon pox","http://www.wikidata.org/entity/Q7193348",,,"Bird diseases"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Orthopicobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Riboviria"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Picobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Riboviria"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Orthopicobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Riboviria"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Picobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Riboviria"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Orthopicobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Riboviria"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Picobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Riboviria"
"http://dbpedia.org/resource/Phakomatosis_pigmentokeratotica","Q7180212","Phakomatosis pigmentokeratotica","http://www.wikidata.org/entity/Q7180212",,,"Neurocutaneous conditions"
"http://dbpedia.org/resource/Phakomatosis_pigmentokeratotica","Q7180212","Phakomatosis pigmentokeratotica","http://www.wikidata.org/entity/Q7180212",,,"Neurocutaneous conditions"
"http://dbpedia.org/resource/Phakomatosis_pigmentovascularis","Q7180213","Phakomatosis pigmentovascularis","http://www.wikidata.org/entity/Q7180213",,,"Neurocutaneous conditions"
"http://dbpedia.org/resource/Phakomatosis_pigmentovascularis","Q7180213","Phakomatosis pigmentovascularis","http://www.wikidata.org/entity/Q7180213",,,"Neurocutaneous conditions"
"http://dbpedia.org/resource/Phakomatosis_pigmentovascularis","Q7180213","Phakomatosis pigmentovascularis","http://www.wikidata.org/entity/Q7180213",,,"Neurocutaneous conditions"
"http://dbpedia.org/resource/Phytoreovirus","Q7189834","Phytoreovirus","http://www.wikidata.org/entity/Q7189834",,,"Virus genera"
"http://dbpedia.org/resource/Phytoreovirus","Q7189834","Phytoreovirus","http://www.wikidata.org/entity/Q7189834",,,"Virus genera"
"http://dbpedia.org/resource/Phytoreovirus","Q7189834","Phytoreovirus","http://www.wikidata.org/entity/Q7189834",,,"Virus genera"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Orthopicobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Virus genera"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Picobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Virus genera"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Orthopicobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Virus genera"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Picobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Virus genera"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Orthopicobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Virus genera"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Picobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Virus genera"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Orthopicobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Double-stranded RNA viruses"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Picobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Double-stranded RNA viruses"
"http://dbpedia.org/resource/Picobirnavirus","Q7191036","Orthopicobirnavirus","http://www.wikidata.org/entity/Q7191036",,,"Double-stranded RNA viruses"
