qid,obatLabel,penyakitDBpedia,wikidataEntity,penyakitLabel,gejalaLabel,kategoriLabel,treatmentLabel
Q12204,viomycin,,,tuberculosis,night sweats,infectious disease,ethambutol
Q12204,viomycin,,,tuberculosis,hemoptysis,infectious disease,ethambutol
Q12204,viomycin,,,tuberculosis,chest pain,infectious disease,ethambutol
Q12204,viomycin,,,tuberculosis,weight loss,infectious disease,ethambutol
Q12204,viomycin,,,tuberculosis,chills,infectious disease,ethambutol
Q12204,viomycin,,,tuberculosis,fatigue,infectious disease,ethambutol
Q12204,4-aminosalicylic acid,,,tuberculosis,cough,primary bacterial infectious disease,ethambutol
Q12204,4-aminosalicylic acid,,,tuberculosis,fever,primary bacterial infectious disease,ethambutol
Q12204,4-aminosalicylic acid,,,tuberculosis,night sweats,primary bacterial infectious disease,ethambutol
Q12204,4-aminosalicylic acid,,,tuberculosis,hemoptysis,primary bacterial infectious disease,ethambutol
Q12204,4-aminosalicylic acid,,,tuberculosis,chest pain,primary bacterial infectious disease,ethambutol
Q12204,4-aminosalicylic acid,,,tuberculosis,weight loss,primary bacterial infectious disease,ethambutol
Q12204,4-aminosalicylic acid,,,tuberculosis,chills,primary bacterial infectious disease,ethambutol
Q12204,4-aminosalicylic acid,,,tuberculosis,fatigue,primary bacterial infectious disease,ethambutol
Q12204,ethambutol,,,tuberculosis,cough,primary bacterial infectious disease,ethambutol
Q12204,ethambutol,,,tuberculosis,fever,primary bacterial infectious disease,ethambutol
Q12204,ethambutol,,,tuberculosis,night sweats,primary bacterial infectious disease,ethambutol
Q12204,ethambutol,,,tuberculosis,hemoptysis,primary bacterial infectious disease,ethambutol
Q12204,ethambutol,,,tuberculosis,chest pain,primary bacterial infectious disease,ethambutol
Q12204,ethambutol,,,tuberculosis,weight loss,primary bacterial infectious disease,ethambutol
Q12204,ethambutol,,,tuberculosis,chills,primary bacterial infectious disease,ethambutol
Q12204,ethambutol,,,tuberculosis,fatigue,primary bacterial infectious disease,ethambutol
Q12204,ethionamide,,,tuberculosis,cough,primary bacterial infectious disease,ethambutol
Q12204,ethionamide,,,tuberculosis,fever,primary bacterial infectious disease,ethambutol
Q12204,ethionamide,,,tuberculosis,night sweats,primary bacterial infectious disease,ethambutol
Q12204,ethionamide,,,tuberculosis,hemoptysis,primary bacterial infectious disease,ethambutol
Q12204,ethionamide,,,tuberculosis,chest pain,primary bacterial infectious disease,ethambutol
Q12204,ethionamide,,,tuberculosis,weight loss,primary bacterial infectious disease,ethambutol
Q12204,ethionamide,,,tuberculosis,chills,primary bacterial infectious disease,ethambutol
Q12204,ethionamide,,,tuberculosis,fatigue,primary bacterial infectious disease,ethambutol
Q12204,capreomycin,,,tuberculosis,cough,primary bacterial infectious disease,ethambutol
Q12204,capreomycin,,,tuberculosis,fever,primary bacterial infectious disease,ethambutol
Q12204,capreomycin,,,tuberculosis,night sweats,primary bacterial infectious disease,ethambutol
Q12204,capreomycin,,,tuberculosis,hemoptysis,primary bacterial infectious disease,ethambutol
Q12204,capreomycin,,,tuberculosis,chest pain,primary bacterial infectious disease,ethambutol
Q12204,capreomycin,,,tuberculosis,weight loss,primary bacterial infectious disease,ethambutol
Q12204,capreomycin,,,tuberculosis,chills,primary bacterial infectious disease,ethambutol
Q12204,capreomycin,,,tuberculosis,fatigue,primary bacterial infectious disease,ethambutol
Q12204,pyrazinamide,,,tuberculosis,cough,primary bacterial infectious disease,ethambutol
Q12204,pyrazinamide,,,tuberculosis,fever,primary bacterial infectious disease,ethambutol
Q12204,pyrazinamide,,,tuberculosis,night sweats,primary bacterial infectious disease,ethambutol
Q12204,pyrazinamide,,,tuberculosis,hemoptysis,primary bacterial infectious disease,ethambutol
Q12204,pyrazinamide,,,tuberculosis,chest pain,primary bacterial infectious disease,ethambutol
Q12204,pyrazinamide,,,tuberculosis,weight loss,primary bacterial infectious disease,ethambutol
Q12204,pyrazinamide,,,tuberculosis,chills,primary bacterial infectious disease,ethambutol
Q12204,pyrazinamide,,,tuberculosis,fatigue,primary bacterial infectious disease,ethambutol
Q12204,ethambutol,,,tuberculosis,chest pain,infectious disease,ethionamide
Q12204,ethambutol,,,tuberculosis,weight loss,infectious disease,ethionamide
Q12204,ethambutol,,,tuberculosis,chills,infectious disease,ethionamide
Q12204,ethambutol,,,tuberculosis,fatigue,infectious disease,ethionamide
Q12204,ethionamide,,,tuberculosis,cough,infectious disease,ethionamide
Q12204,ethionamide,,,tuberculosis,fever,infectious disease,ethionamide
Q12204,ethionamide,,,tuberculosis,night sweats,infectious disease,ethionamide
Q12204,ethionamide,,,tuberculosis,hemoptysis,infectious disease,ethionamide
Q12204,ethionamide,,,tuberculosis,chest pain,infectious disease,ethionamide
Q12204,ethionamide,,,tuberculosis,weight loss,infectious disease,ethionamide
Q12204,ethionamide,,,tuberculosis,chills,infectious disease,ethionamide
Q12204,ethionamide,,,tuberculosis,fatigue,infectious disease,ethionamide
Q12204,capreomycin,,,tuberculosis,cough,infectious disease,ethionamide
Q12204,capreomycin,,,tuberculosis,fever,infectious disease,ethionamide
Q12204,capreomycin,,,tuberculosis,night sweats,infectious disease,ethionamide
Q12204,capreomycin,,,tuberculosis,hemoptysis,infectious disease,ethionamide
Q12204,capreomycin,,,tuberculosis,chest pain,infectious disease,ethionamide
Q12204,capreomycin,,,tuberculosis,weight loss,infectious disease,ethionamide
Q12204,capreomycin,,,tuberculosis,chills,infectious disease,ethionamide
Q12204,capreomycin,,,tuberculosis,fatigue,infectious disease,ethionamide
Q12204,pyrazinamide,,,tuberculosis,cough,infectious disease,ethionamide
Q12204,pyrazinamide,,,tuberculosis,fever,infectious disease,ethionamide
Q12204,pyrazinamide,,,tuberculosis,night sweats,infectious disease,ethionamide
Q12204,pyrazinamide,,,tuberculosis,hemoptysis,infectious disease,ethionamide
Q12204,pyrazinamide,,,tuberculosis,chest pain,infectious disease,ethionamide
Q12204,pyrazinamide,,,tuberculosis,weight loss,infectious disease,ethionamide
Q12204,4-aminosalicylic acid,,,tuberculosis,cough,disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,fever,disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,night sweats,disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,hemoptysis,disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,chest pain,disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,weight loss,disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,chills,disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,fatigue,disease,viomycin
Q12204,ethambutol,,,tuberculosis,cough,disease,viomycin
Q12204,ethambutol,,,tuberculosis,fever,disease,viomycin
Q12204,ethambutol,,,tuberculosis,night sweats,disease,viomycin
Q12204,ethambutol,,,tuberculosis,hemoptysis,disease,viomycin
Q12204,ethambutol,,,tuberculosis,chest pain,disease,viomycin
Q12204,ethambutol,,,tuberculosis,weight loss,disease,viomycin
Q12204,ethambutol,,,tuberculosis,chills,disease,viomycin
Q12204,ethambutol,,,tuberculosis,fatigue,disease,viomycin
Q12204,ethionamide,,,tuberculosis,cough,disease,viomycin
Q12204,ethionamide,,,tuberculosis,fever,disease,viomycin
Q12204,ethionamide,,,tuberculosis,night sweats,disease,viomycin
Q12204,ethionamide,,,tuberculosis,hemoptysis,disease,viomycin
Q12204,ethionamide,,,tuberculosis,chest pain,disease,viomycin
Q12204,ethionamide,,,tuberculosis,weight loss,disease,viomycin
Q12204,ethionamide,,,tuberculosis,chills,disease,viomycin
Q12204,ethionamide,,,tuberculosis,fatigue,disease,viomycin
Q12204,capreomycin,,,tuberculosis,cough,disease,viomycin
Q12204,capreomycin,,,tuberculosis,fever,disease,viomycin
Q12204,capreomycin,,,tuberculosis,night sweats,disease,viomycin
Q12204,capreomycin,,,tuberculosis,hemoptysis,disease,viomycin
Q12204,capreomycin,,,tuberculosis,chest pain,disease,viomycin
Q12204,capreomycin,,,tuberculosis,weight loss,disease,viomycin
Q12204,capreomycin,,,tuberculosis,chills,disease,viomycin
Q12204,capreomycin,,,tuberculosis,fatigue,disease,viomycin
Q12204,pyrazinamide,,,tuberculosis,cough,disease,viomycin
Q12204,pyrazinamide,,,tuberculosis,fever,disease,viomycin
Q12204,pyrazinamide,,,tuberculosis,night sweats,disease,viomycin
Q12204,pyrazinamide,,,tuberculosis,hemoptysis,disease,viomycin
Q12204,pyrazinamide,,,tuberculosis,chest pain,disease,viomycin
Q12204,pyrazinamide,,,tuberculosis,weight loss,disease,viomycin
Q12204,pyrazinamide,,,tuberculosis,chills,disease,viomycin
Q12204,pyrazinamide,,,tuberculosis,fatigue,disease,viomycin
Q12204,cycloserine,,,tuberculosis,cough,disease,viomycin
Q12204,cycloserine,,,tuberculosis,fever,disease,viomycin
Q12204,cycloserine,,,tuberculosis,night sweats,disease,viomycin
Q12204,cycloserine,,,tuberculosis,hemoptysis,disease,viomycin
Q12204,cycloserine,,,tuberculosis,chest pain,disease,viomycin
Q12204,cycloserine,,,tuberculosis,weight loss,disease,viomycin
Q12204,cycloserine,,,tuberculosis,chills,disease,viomycin
Q12204,cycloserine,,,tuberculosis,fatigue,disease,viomycin
Q12204,rifampicin,,,tuberculosis,cough,disease,viomycin
Q12204,rifampicin,,,tuberculosis,fever,disease,viomycin
Q12204,rifampicin,,,tuberculosis,night sweats,disease,viomycin
Q12204,rifampicin,,,tuberculosis,hemoptysis,disease,viomycin
Q12204,rifampicin,,,tuberculosis,chest pain,disease,viomycin
Q12204,rifampicin,,,tuberculosis,weight loss,disease,viomycin
Q12204,rifampicin,,,tuberculosis,chills,disease,viomycin
Q12204,rifampicin,,,tuberculosis,fatigue,disease,viomycin
Q12204,isoniazid,,,tuberculosis,cough,disease,viomycin
Q12204,isoniazid,,,tuberculosis,fever,disease,viomycin
Q12204,isoniazid,,,tuberculosis,night sweats,disease,viomycin
Q12204,isoniazid,,,tuberculosis,hemoptysis,disease,viomycin
Q12204,isoniazid,,,tuberculosis,chest pain,disease,viomycin
Q12204,isoniazid,,,tuberculosis,weight loss,disease,viomycin
Q12204,isoniazid,,,tuberculosis,chills,disease,viomycin
Q12204,isoniazid,,,tuberculosis,fatigue,disease,viomycin
Q12204,viomycin,,,tuberculosis,cough,disease,viomycin
Q12204,viomycin,,,tuberculosis,fever,disease,viomycin
Q12204,viomycin,,,tuberculosis,night sweats,disease,viomycin
Q12204,viomycin,,,tuberculosis,hemoptysis,disease,viomycin
Q12204,viomycin,,,tuberculosis,chest pain,disease,viomycin
Q12204,viomycin,,,tuberculosis,weight loss,disease,viomycin
Q12204,viomycin,,,tuberculosis,chills,disease,viomycin
Q12204,viomycin,,,tuberculosis,fatigue,disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,cough,endemic disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,fever,endemic disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,night sweats,endemic disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,hemoptysis,endemic disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,chest pain,endemic disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,weight loss,endemic disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,chills,endemic disease,viomycin
Q12204,4-aminosalicylic acid,,,tuberculosis,fatigue,endemic disease,viomycin
Q12204,ethambutol,,,tuberculosis,cough,endemic disease,viomycin
Q12204,ethambutol,,,tuberculosis,fever,endemic disease,viomycin
Q12204,ethambutol,,,tuberculosis,night sweats,endemic disease,viomycin
Q12204,ethambutol,,,tuberculosis,hemoptysis,endemic disease,viomycin
Q12204,ethambutol,,,tuberculosis,chest pain,endemic disease,viomycin
Q12204,ethambutol,,,tuberculosis,weight loss,endemic disease,viomycin
Q12204,ethambutol,,,tuberculosis,chills,endemic disease,viomycin
Q12204,ethambutol,,,tuberculosis,fatigue,endemic disease,viomycin
Q12204,ethionamide,,,tuberculosis,cough,endemic disease,viomycin
Q12204,ethionamide,,,tuberculosis,fever,endemic disease,viomycin
Q12204,ethionamide,,,tuberculosis,night sweats,endemic disease,viomycin
Q12204,ethionamide,,,tuberculosis,hemoptysis,endemic disease,viomycin
Q12204,ethionamide,,,tuberculosis,chest pain,endemic disease,viomycin
Q12204,ethionamide,,,tuberculosis,weight loss,endemic disease,viomycin
Q12204,ethionamide,,,tuberculosis,chills,endemic disease,viomycin
Q12204,ethionamide,,,tuberculosis,fatigue,endemic disease,viomycin
Q12204,capreomycin,,,tuberculosis,cough,endemic disease,viomycin
Q12204,capreomycin,,,tuberculosis,fever,endemic disease,viomycin
Q12204,capreomycin,,,tuberculosis,night sweats,endemic disease,viomycin
Q12204,capreomycin,,,tuberculosis,hemoptysis,endemic disease,viomycin
Q12204,pyrazinamide,,,tuberculosis,chills,infectious disease,ethionamide
Q12204,pyrazinamide,,,tuberculosis,fatigue,infectious disease,ethionamide
Q12204,cycloserine,,,tuberculosis,cough,infectious disease,ethionamide
Q12204,cycloserine,,,tuberculosis,fever,infectious disease,ethionamide
Q12204,cycloserine,,,tuberculosis,night sweats,infectious disease,ethionamide
Q12204,cycloserine,,,tuberculosis,hemoptysis,infectious disease,ethionamide
Q12204,cycloserine,,,tuberculosis,chest pain,infectious disease,ethionamide
Q12204,cycloserine,,,tuberculosis,weight loss,infectious disease,ethionamide
Q12204,cycloserine,,,tuberculosis,chills,infectious disease,ethionamide
Q12204,cycloserine,,,tuberculosis,fatigue,infectious disease,ethionamide
Q12204,rifampicin,,,tuberculosis,cough,infectious disease,ethionamide
Q12204,rifampicin,,,tuberculosis,fever,infectious disease,ethionamide
Q12204,rifampicin,,,tuberculosis,night sweats,infectious disease,ethionamide
Q12204,rifampicin,,,tuberculosis,hemoptysis,infectious disease,ethionamide
Q12204,rifampicin,,,tuberculosis,chest pain,infectious disease,ethionamide
Q12204,rifampicin,,,tuberculosis,weight loss,infectious disease,ethionamide
Q12204,rifampicin,,,tuberculosis,chills,infectious disease,ethionamide
Q12204,rifampicin,,,tuberculosis,fatigue,infectious disease,ethionamide
Q12204,isoniazid,,,tuberculosis,cough,infectious disease,ethionamide
Q12204,isoniazid,,,tuberculosis,fever,infectious disease,ethionamide
Q12204,isoniazid,,,tuberculosis,night sweats,infectious disease,ethionamide
Q12204,isoniazid,,,tuberculosis,hemoptysis,infectious disease,ethionamide
Q12204,isoniazid,,,tuberculosis,chest pain,infectious disease,ethionamide
Q12204,isoniazid,,,tuberculosis,weight loss,infectious disease,ethionamide
Q12204,isoniazid,,,tuberculosis,chills,infectious disease,ethionamide
Q12204,isoniazid,,,tuberculosis,fatigue,infectious disease,ethionamide
Q12204,viomycin,,,tuberculosis,cough,infectious disease,ethionamide
Q12204,viomycin,,,tuberculosis,fever,infectious disease,ethionamide
Q12204,viomycin,,,tuberculosis,night sweats,infectious disease,ethionamide
Q12204,viomycin,,,tuberculosis,hemoptysis,infectious disease,ethionamide
Q12204,viomycin,,,tuberculosis,chest pain,infectious disease,ethionamide
Q12204,viomycin,,,tuberculosis,weight loss,infectious disease,ethionamide
Q12204,viomycin,,,tuberculosis,chills,infectious disease,ethionamide
Q12204,viomycin,,,tuberculosis,fatigue,infectious disease,ethionamide
Q12204,4-aminosalicylic acid,,,tuberculosis,cough,primary bacterial infectious disease,ethionamide
Q12204,4-aminosalicylic acid,,,tuberculosis,fever,primary bacterial infectious disease,ethionamide
Q12204,4-aminosalicylic acid,,,tuberculosis,night sweats,primary bacterial infectious disease,ethionamide
Q12204,4-aminosalicylic acid,,,tuberculosis,hemoptysis,primary bacterial infectious disease,ethionamide
